0, 118.999
0, 119.134
0, 119.501
0, 119.354
0, 120.479
0, 122.351
0, 126.880
0, 127.514
0, 127.931
0, 127.324
0, 126.624
0, 126.156
0, 128.064
0, 125.563
0, 126.328
0, 127.233
0, 127.387
0, 127.574
0, 127.014
0, 127.093
0, 126.795
0, 127.209
0, 126.598
0, 128.016
0, 127.945
25, 339.917
25, 346.189
25, 337.679
25, 338.348
25, 341.712
25, 350.971
25, 343.072
25, 338.698
25, 337.930
25, 350.805
25, 343.898
25, 341.556
25, 343.307
25, 349.841
25, 344.266
25, 332.770
25, 339.222
25, 351.393
25, 346.018
25, 337.159
25, 344.032
25, 338.730
25, 340.308
25, 347.903
25, 347.312
50, 561.189
50, 546.286
50, 546.900
50, 559.897
50, 554.595
50, 566.698
50, 549.198
50, 560.589
50, 589.444
50, 558.674
50, 567.727
50, 561.963
50, 557.807
50, 550.361
50, 546.134
50, 542.553
50, 548.609
50, 550.110
50, 550.625
50, 553.151
50, 545.150
50, 546.429
50, 553.541
50, 558.973
50, 562.836
75, 768.214
75, 765.365
75, 764.151
75, 775.671
75, 781.224
75, 795.204
75, 804.678
75, 797.478
75, 768.640
75, 784.619
75, 791.629
75, 802.368
75, 774.563
75, 775.156
75, 812.469
75, 793.529
75, 785.030
75, 771.428
75, 800.525
75, 785.352
75, 785.013
75, 825.790
75, 771.895
75, 787.872
75, 792.461
100, 998.556
100, 1020.993
100, 1004.145
100, 1038.876
100, 991.517
100, 1017.066
100, 1013.875
100, 1057.655
100, 1039.189
100, 994.698
100, 1014.147
100, 1002.629
100, 994.483
100, 1013.230
100, 999.212
100, 999.880
100, 1026.218
100, 1013.435
100, 1031.748
100, 1026.416
100, 1014.301
100, 989.446
100, 1011.556
100, 1003.060
100, 1008.294
